ENSG00000000003,78
ENSG00000000005,0
ENSG00000000419,2488
ENSG00000000457,1293
ENSG00000000460,998
ENSG00000000938,610
ENSG00000000971,1731
ENSG00000001036,494
ENSG00000001084,1922
ENSG00000001167,4166
ENSG00000001460,372
ENSG00000001461,5642
ENSG00000001497,4328
ENSG00000001561,815
ENSG00000001617,15
ENSG00000001626,0
ENSG00000001629,4881
ENSG00000001630,1779
ENSG00000001631,2484
ENSG00000002016,1076
ENSG00000002330,689
ENSG00000002549,2583
ENSG00000002586,11882
ENSG00000002587,14
ENSG00000002726,2
ENSG00000002745,13
ENSG00000002746,7
ENSG00000002822,2236
ENSG00000002834,9315
ENSG00000002919,2797
ENSG00000002933,11
ENSG00000003056,5407
ENSG00000003096,42
ENSG00000003137,6
ENSG00000003147,210
ENSG00000003249,665
ENSG00000003393,1749
ENSG00000003400,1783
ENSG00000003402,14549
ENSG00000003436,66
ENSG00000003509,1990
ENSG00000003756,23646
ENSG00000003987,281
ENSG00000003989,0
ENSG00000004059,4398
ENSG00000004139,4160
ENSG00000004399,13401
ENSG00000004455,2954
ENSG00000004468,342
ENSG00000004478,1220
ENSG00000004487,3869
ENSG00000004534,9866
ENSG00000004660,419
ENSG00000004700,3352
ENSG00000004766,1455
ENSG00000004776,6
ENSG00000004777,1936
ENSG00000004779,993
ENSG00000004799,67
ENSG00000004809,14
ENSG00000004838,73
ENSG00000004846,2
ENSG00000004848,2
ENSG00000004864,1198
ENSG00000004866,633
ENSG00000004897,4394
ENSG00000004939,2
ENSG00000004948,0
ENSG00000004961,444
ENSG00000004975,1552
ENSG00000005001,32
ENSG00000005007,10415
ENSG00000005020,773
ENSG00000005022,8712
ENSG00000005059,8279
ENSG00000005073,0
ENSG00000005075,1799
ENSG00000005100,1402
ENSG00000005102,168
ENSG00000005108,237
ENSG00000005156,3425
ENSG00000005175,1078
ENSG00000005187,219
ENSG00000005189,262
ENSG00000005194,1524
ENSG00000005206,2500
ENSG00000005238,474
ENSG00000005243,16
ENSG00000005249,225
ENSG00000005302,8826
ENSG00000005339,37891
ENSG00000005379,2952
ENSG00000005381,903
ENSG00000005421,0
ENSG00000005436,1338
ENSG00000005448,879
ENSG00000005469,825
ENSG00000005471,40
ENSG00000005483,40012
ENSG00000005486,14422
ENSG00000005513,136
ENSG00000005700,4369
ENSG00000005801,2093
ENSG00000005810,28348
ENSG00000005812,9700
ENSG00000005844,42031
ENSG00000005882,1366
ENSG00000005884,706
ENSG00000005889,5598
ENSG00000005893,3342
ENSG00000005955,13223
ENSG00000005961,485
ENSG00000005981,0
ENSG00000006007,3616
ENSG00000006015,1260
ENSG00000006016,2
ENSG00000006025,3975
ENSG00000006042,32
ENSG00000006047,9
ENSG00000006059,0
ENSG00000006062,7039
ENSG00000006071,0
ENSG00000006074,0
ENSG00000006075,49
ENSG00000006114,10027
ENSG00000006116,5
ENSG00000006118,14
ENSG00000006125,12112
ENSG00000006128,0
ENSG00000006194,2431
