ENSG00000000003,17579
ENSG00000000005,0
ENSG00000000419,11705
ENSG00000000457,6783
ENSG00000000460,9384
ENSG00000000938,6
ENSG00000000971,14
ENSG00000001036,12642
ENSG00000001084,7819
ENSG00000001167,20030
ENSG00000001460,2605
ENSG00000001461,10448
ENSG00000001497,6796
ENSG00000001561,1118
ENSG00000001617,7882
ENSG00000001626,206
ENSG00000001629,24255
ENSG00000001630,71627
ENSG00000001631,8668
ENSG00000002016,2223
ENSG00000002330,6284
ENSG00000002549,14350
ENSG00000002586,116586
ENSG00000002587,1419
ENSG00000002726,71
ENSG00000002745,3
ENSG00000002746,16
ENSG00000002822,6058
ENSG00000002834,107541
ENSG00000002919,3421
ENSG00000002933,272
ENSG00000003056,24740
ENSG00000003096,278
ENSG00000003137,3797
ENSG00000003147,3424
ENSG00000003249,3279
ENSG00000003393,11939
ENSG00000003400,177
ENSG00000003402,3905
ENSG00000003436,77321
ENSG00000003509,4787
ENSG00000003756,38746
ENSG00000003987,935
ENSG00000003989,122945
ENSG00000004059,20852
ENSG00000004139,402
ENSG00000004399,122262
ENSG00000004455,17368
ENSG00000004468,8
ENSG00000004478,34609
ENSG00000004487,47978
ENSG00000004534,26627
ENSG00000004660,502
ENSG00000004700,14907
ENSG00000004766,5400
ENSG00000004776,1500
ENSG00000004777,4998
ENSG00000004779,15051
ENSG00000004799,53
ENSG00000004809,44
ENSG00000004838,70
ENSG00000004846,2
ENSG00000004848,10
ENSG00000004864,12548
ENSG00000004866,6966
ENSG00000004897,24048
ENSG00000004939,9
ENSG00000004948,1771
ENSG00000004961,6124
ENSG00000004975,12941
ENSG00000005001,355
ENSG00000005007,32807
ENSG00000005020,2908
ENSG00000005022,52809
ENSG00000005059,1319
ENSG00000005073,693
ENSG00000005075,12832
ENSG00000005100,7838
ENSG00000005102,3069
ENSG00000005108,4821
ENSG00000005156,11893
ENSG00000005175,8890
ENSG00000005187,143
ENSG00000005189,827
ENSG00000005194,10361
ENSG00000005206,8056
ENSG00000005238,8987
ENSG00000005243,127
ENSG00000005249,5584
ENSG00000005302,8792
ENSG00000005339,43527
ENSG00000005379,488
ENSG00000005381,1
ENSG00000005421,3
ENSG00000005436,2788
ENSG00000005448,796
ENSG00000005469,5017
ENSG00000005471,38
ENSG00000005483,24246
ENSG00000005486,6644
ENSG00000005513,1021
ENSG00000005700,10289
ENSG00000005801,7877
ENSG00000005810,20603
ENSG00000005812,15084
ENSG00000005844,11
ENSG00000005882,2898
ENSG00000005884,40847
ENSG00000005889,7567
ENSG00000005893,42201
ENSG00000005955,20058
ENSG00000005961,174
ENSG00000005981,1
ENSG00000006007,26083
ENSG00000006015,5297
ENSG00000006016,304
ENSG00000006025,2737
ENSG00000006042,9429
ENSG00000006047,80
ENSG00000006059,5
ENSG00000006062,917
ENSG00000006071,0
