ENSG00000000003,22128
ENSG00000000005,2085
ENSG00000000419,14016
ENSG00000000457,1797
ENSG00000000460,9927
ENSG00000000938,42
ENSG00000000971,5
ENSG00000001036,12249
ENSG00000001084,17051
ENSG00000001167,11066
ENSG00000001460,2662
ENSG00000001461,2495
ENSG00000001497,19595
ENSG00000001561,1348
ENSG00000001617,13105
ENSG00000001626,66
ENSG00000001629,22694
ENSG00000001630,67918
ENSG00000001631,11643
ENSG00000002016,2148
ENSG00000002330,2943
ENSG00000002549,17778
ENSG00000002586,9116
ENSG00000002587,1252
ENSG00000002726,76
ENSG00000002745,23
ENSG00000002746,985
ENSG00000002822,5984
ENSG00000002834,133381
ENSG00000002919,4750
ENSG00000002933,36
ENSG00000003056,29520
ENSG00000003096,820
ENSG00000003137,86
ENSG00000003147,5520
ENSG00000003249,11219
ENSG00000003393,16563
ENSG00000003400,2121
ENSG00000003402,1991
ENSG00000003436,3878
ENSG00000003509,5175
ENSG00000003756,22193
ENSG00000003987,1192
ENSG00000003989,5598
ENSG00000004059,18629
ENSG00000004139,1512
ENSG00000004399,45013
ENSG00000004455,28455
ENSG00000004468,40
ENSG00000004478,99648
ENSG00000004487,88146
ENSG00000004534,31877
ENSG00000004660,968
ENSG00000004700,18784
ENSG00000004766,2981
ENSG00000004776,327
ENSG00000004777,6020
ENSG00000004779,25036
ENSG00000004799,46
ENSG00000004809,2
ENSG00000004838,29
ENSG00000004846,4
ENSG00000004848,21
ENSG00000004864,37521
ENSG00000004866,5765
ENSG00000004897,27609
ENSG00000004939,16
ENSG00000004948,12318
ENSG00000004961,12171
ENSG00000004975,11837
ENSG00000005001,102
ENSG00000005007,27219
ENSG00000005020,1777
ENSG00000005022,101931
ENSG00000005059,3693
ENSG00000005073,0
ENSG00000005075,15889
ENSG00000005100,52708
ENSG00000005102,13
ENSG00000005108,1419
ENSG00000005156,25002
ENSG00000005175,19657
ENSG00000005187,442
ENSG00000005189,1122
ENSG00000005194,17682
ENSG00000005206,6529
ENSG00000005238,3422
ENSG00000005243,12
ENSG00000005249,8166
ENSG00000005302,6311
ENSG00000005339,61019
ENSG00000005379,425
ENSG00000005381,21
ENSG00000005421,22
ENSG00000005436,6374
ENSG00000005448,2003
ENSG00000005469,572
ENSG00000005471,270
ENSG00000005483,25892
ENSG00000005486,8276
ENSG00000005513,1091
ENSG00000005700,16738
ENSG00000005801,28201
ENSG00000005810,17007
ENSG00000005812,6954
ENSG00000005844,12
ENSG00000005882,2522
ENSG00000005884,9866
ENSG00000005889,8532
ENSG00000005893,13730
ENSG00000005955,15894
ENSG00000005961,357
ENSG00000005981,3
ENSG00000006007,22418
ENSG00000006015,7476
ENSG00000006016,3511
ENSG00000006025,1327
ENSG00000006042,19669
ENSG00000006047,2652
ENSG00000006059,0
ENSG00000006062,1500
ENSG00000006071,37
ENSG00000006074,0
ENSG00000006075,2
ENSG00000006114,11980
ENSG00000006116,2
ENSG00000006118,10678
ENSG00000006125,85236
ENSG00000006128,1894
ENSG00000006194,10029
ENSG00000006210,482
ENSG00000006282,3707
ENSG00000006283,1586
ENSG00000006327,22827
ENSG00000006377,69
ENSG00000006432,6685
ENSG00000006451,38875
ENSG00000006453,15446
ENSG00000006459,8897
ENSG00000006468,22828
ENSG00000006530,9467
ENSG00000006555,235
ENSG00000006576,9948
ENSG00000006606,550
ENSG00000006607,3250
ENSG00000006611,63
ENSG00000006625,19695
ENSG00000006634,27546
ENSG00000006638,303
ENSG00000006652,22789
ENSG00000006659,20
ENSG00000006695,8119
ENSG00000006704,9875
ENSG00000006712,15056
ENSG00000006715,12406
ENSG00000006740,3538
ENSG00000006744,39802
ENSG00000006747,172
ENSG00000006756,1080
ENSG00000006757,4280
ENSG00000006788,6
ENSG00000006831,20546
ENSG00000006837,4540
ENSG00000007001,0
ENSG00000007038,107
ENSG00000007047,9106
ENSG00000007062,38975
ENSG00000007080,12182
ENSG00000007129,47
ENSG00000007168,36651
ENSG00000007171,380
ENSG00000007174,60
ENSG00000007202,58504
ENSG00000007216,2
ENSG00000007237,18389
ENSG00000007255,1657
ENSG00000007264,1614
ENSG00000007306,0
ENSG00000007312,225
ENSG00000007314,1429
ENSG00000007341,3043
ENSG00000007350,6
ENSG00000007372,70
ENSG00000007376,8574
ENSG00000007384,41230
ENSG00000007392,20032
ENSG00000007402,3146
ENSG00000007516,926
ENSG00000007520,8057
ENSG00000007541,6209
ENSG00000007545,17348
ENSG00000007866,21291
ENSG00000007908,0
ENSG00000007923,48739
ENSG00000007933,2
ENSG00000007944,7515
ENSG00000007952,0
ENSG00000007968,1925
ENSG00000008018,48216
ENSG00000008056,4294
ENSG00000008083,72105
ENSG00000008086,3109
ENSG00000008118,18
ENSG00000008128,14559
ENSG00000008130,14402
ENSG00000008196,0
ENSG00000008197,21
ENSG00000008226,306
ENSG00000008256,6721
ENSG00000008277,4933
ENSG00000008282,24650
ENSG00000008283,13816
ENSG00000008294,18737
ENSG00000008300,6267
ENSG00000008311,31141
ENSG00000008323,8569
ENSG00000008324,11524
ENSG00000008382,2008
ENSG00000008394,97632
ENSG00000008405,11526
ENSG00000008438,5
ENSG00000008441,69
ENSG00000008513,7735
ENSG00000008516,5806
ENSG00000008517,1159
ENSG00000008710,10777
ENSG00000008735,517
ENSG00000008838,27815
ENSG00000008853,5891
ENSG00000008869,6399
ENSG00000008952,45070
ENSG00000009307,269090
ENSG00000009335,34726
ENSG00000009413,4457
ENSG00000009694,493
ENSG00000009709,28
ENSG00000009724,198
ENSG00000009765,2
ENSG00000009780,2864
ENSG00000009790,2
ENSG00000009830,10200
ENSG00000009844,34262
ENSG00000009950,662
ENSG00000009954,57671
ENSG00000010017,14750
ENSG00000010030,18
ENSG00000010072,5477
ENSG00000010165,15893
ENSG00000010219,1370
ENSG00000010244,116641
ENSG00000010256,37729
ENSG00000010270,11416
ENSG00000010278,44822
ENSG00000010282,3
ENSG00000010292,57287
ENSG00000010295,2249
ENSG00000010310,21
ENSG00000010318,1006
ENSG00000010319,440
ENSG00000010322,21970
ENSG00000010327,103
ENSG00000010361,2661
ENSG00000010379,15
ENSG00000010404,15679
ENSG00000010438,21
ENSG00000010539,2916
ENSG00000010610,276
ENSG00000010626,634
ENSG00000010671,51
ENSG00000010704,215
ENSG00000010803,3021
ENSG00000010810,19876
ENSG00000010818,4456
ENSG00000010932,3
ENSG00000011007,38535
ENSG00000011009,33000
ENSG00000011021,13848
ENSG00000011028,16886
ENSG00000011052,178454
ENSG00000011083,20
ENSG00000011105,9826
ENSG00000011114,20314
ENSG00000011132,4154
ENSG00000011143,2958
ENSG00000011198,4723
ENSG00000011201,48581
ENSG00000011243,14843
ENSG00000011258,23223
ENSG00000011260,21280
ENSG00000011275,19144
ENSG00000011295,18072
ENSG00000011304,263004
ENSG00000011332,1482
ENSG00000011347,4489
ENSG00000011376,15923
ENSG00000011405,81576
ENSG00000011422,1943
ENSG00000011426,58757
ENSG00000011451,26605
ENSG00000011454,8285
ENSG00000011465,0
ENSG00000011478,4157
ENSG00000011485,33958
ENSG00000011523,10868
ENSG00000011566,18974
ENSG00000011590,15
ENSG00000011600,21
ENSG00000011638,3121
ENSG00000011677,2921
ENSG00000012048,13445
ENSG00000012061,8920
ENSG00000012124,41
ENSG00000012174,4741
ENSG00000012211,1966
ENSG00000012223,233
ENSG00000012232,28493
ENSG00000012504,2
ENSG00000012660,65795
ENSG00000012779,238
ENSG00000012817,12695
ENSG00000012822,3741
ENSG00000012963,17156
ENSG00000012983,17060
ENSG00000013016,8181
ENSG00000013275,32672
ENSG00000013288,1448
ENSG00000013293,4423
ENSG00000013297,10821
ENSG00000013306,41039
ENSG00000013364,138
ENSG00000013374,13835
ENSG00000013375,19971
ENSG00000013392,1147
ENSG00000013441,4568
ENSG00000013503,10000
ENSG00000013523,7147
ENSG00000013561,6974
ENSG00000013563,1444
ENSG00000013573,16969
ENSG00000013583,3717
ENSG00000013588,558
ENSG00000013619,544
ENSG00000013725,26
ENSG00000013810,55960
ENSG00000014123,11950
ENSG00000014138,10468
ENSG00000014164,9412
ENSG00000014216,33739
ENSG00000014257,289
ENSG00000014641,37520
ENSG00000014824,28521
ENSG00000014914,746
ENSG00000014919,9101
ENSG00000015133,23556
ENSG00000015153,2436
ENSG00000015171,18747
ENSG00000015285,69
ENSG00000015413,333
ENSG00000015475,11474
ENSG00000015479,188849
ENSG00000015520,196
ENSG00000015532,5196
ENSG00000015568,18952
ENSG00000015592,11
ENSG00000015676,20089
ENSG00000016082,384
ENSG00000016391,2173
ENSG00000016402,299
ENSG00000016490,1
ENSG00000016602,4
ENSG00000016864,5834
ENSG00000017260,31323
ENSG00000017373,703
ENSG00000017427,2
ENSG00000017483,19207
ENSG00000017621,66
ENSG00000017797,40424
ENSG00000018189,8144
ENSG00000018236,1739
ENSG00000018280,19
ENSG00000018408,18150
ENSG00000018510,30681
ENSG00000018610,7520
ENSG00000018625,4117
ENSG00000018699,13714
ENSG00000018869,966
ENSG00000019102,9
ENSG00000019144,21370
ENSG00000019169,1
ENSG00000019186,451
ENSG00000019485,1049
ENSG00000019505,2129
ENSG00000019549,877
ENSG00000019582,12818
ENSG00000019991,61
ENSG00000019995,13120
ENSG00000020129,15950
ENSG00000020181,185
ENSG00000020256,10249
ENSG00000020426,11893
ENSG00000020577,19761
ENSG00000020633,451
ENSG00000020922,8512
ENSG00000021300,1041
ENSG00000021355,5692
ENSG00000021461,4
ENSG00000021488,10
ENSG00000021574,18289
ENSG00000021645,949
ENSG00000021762,1021
