ENSG00000000003,18
ENSG00000000005,0
ENSG00000000419,15073
ENSG00000000457,6717
ENSG00000000460,13770
ENSG00000000938,54625
ENSG00000000971,2
ENSG00000001036,7036
ENSG00000001084,6100
ENSG00000001167,6997
ENSG00000001460,272
ENSG00000001461,3954
ENSG00000001497,16843
ENSG00000001561,8229
ENSG00000001617,37
ENSG00000001626,1563
ENSG00000001629,51032
ENSG00000001630,10154
ENSG00000001631,22137
ENSG00000002016,3872
ENSG00000002330,3209
ENSG00000002549,54593
ENSG00000002586,5316
ENSG00000002587,553
ENSG00000002726,16
ENSG00000002745,14
ENSG00000002746,133
ENSG00000002822,4958
ENSG00000002834,24144
ENSG00000002919,26554
ENSG00000002933,2
ENSG00000003056,43728
ENSG00000003096,16037
ENSG00000003137,0
ENSG00000003147,4612
ENSG00000003249,1017
ENSG00000003393,7249
ENSG00000003400,7240
ENSG00000003402,44452
ENSG00000003436,61
ENSG00000003509,10936
ENSG00000003756,94692
ENSG00000003987,0
ENSG00000003989,27
ENSG00000004059,18752
ENSG00000004139,1318
ENSG00000004399,10
ENSG00000004455,90500
ENSG00000004468,9380
ENSG00000004478,16618
ENSG00000004487,36519
ENSG00000004534,54506
ENSG00000004660,410
ENSG00000004700,28905
ENSG00000004766,9975
ENSG00000004776,28
ENSG00000004777,484
ENSG00000004779,24849
ENSG00000004799,15
ENSG00000004809,0
ENSG00000004838,131
ENSG00000004846,2
ENSG00000004848,0
ENSG00000004864,10341
ENSG00000004866,19633
ENSG00000004897,45160
ENSG00000004939,2
ENSG00000004948,0
ENSG00000004961,9156
ENSG00000004975,751
ENSG00000005001,0
ENSG00000005007,6952
ENSG00000005020,11881
ENSG00000005022,58059
ENSG00000005059,16942
ENSG00000005073,0
ENSG00000005075,6743
ENSG00000005100,10486
ENSG00000005102,2954
ENSG00000005108,40
ENSG00000005156,12644
ENSG00000005175,9937
ENSG00000005187,6313
ENSG00000005189,3256
ENSG00000005194,11252
ENSG00000005206,1518
ENSG00000005238,1965
ENSG00000005243,15
ENSG00000005249,42
ENSG00000005302,164901
ENSG00000005339,2563
ENSG00000005379,5294
ENSG00000005381,175
ENSG00000005421,77
ENSG00000005436,8445
ENSG00000005448,13752
ENSG00000005469,6489
ENSG00000005471,2076
ENSG00000005483,7512
ENSG00000005486,1677
ENSG00000005513,0
ENSG00000005700,30645
ENSG00000005801,16188
ENSG00000005810,76057
ENSG00000005812,12469
ENSG00000005844,28373
ENSG00000005882,2194
ENSG00000005884,2218
ENSG00000005889,19561
ENSG00000005893,20870
ENSG00000005955,22571
ENSG00000005961,21
ENSG00000005981,294
ENSG00000006007,8668
ENSG00000006015,874
ENSG00000006016,2
ENSG00000006025,2714
ENSG00000006042,34
ENSG00000006047,1
ENSG00000006059,0
ENSG00000006062,5199
ENSG00000006071,0
ENSG00000006074,16
ENSG00000006075,84973
ENSG00000006114,17429
ENSG00000006116,10
ENSG00000006118,206
ENSG00000006125,69561
ENSG00000006128,0
ENSG00000006194,3125
ENSG00000006210,446
ENSG00000006282,6562
ENSG00000006283,34
ENSG00000006327,96
ENSG00000006377,0
ENSG00000006432,1613
ENSG00000006451,12103
ENSG00000006453,11821
ENSG00000006459,1194
ENSG00000006468,2640
ENSG00000006530,29532
ENSG00000006555,212
ENSG00000006576,33384
ENSG00000006606,0
ENSG00000006607,4610
ENSG00000006611,0
ENSG00000006625,11361
ENSG00000006634,7152
ENSG00000006638,4
ENSG00000006652,11796
ENSG00000006659,960
ENSG00000006695,5911
ENSG00000006704,311
ENSG00000006712,11364
ENSG00000006715,24512
ENSG00000006740,154
ENSG00000006744,19761
ENSG00000006747,134
ENSG00000006756,8
ENSG00000006757,2987
ENSG00000006788,61
ENSG00000006831,25545
ENSG00000006837,10847
ENSG00000007001,0
ENSG00000007038,2
ENSG00000007047,1393
ENSG00000007062,14
ENSG00000007080,2861
ENSG00000007129,1765
ENSG00000007168,31266
ENSG00000007171,19
ENSG00000007174,96
ENSG00000007202,65522
ENSG00000007216,0
ENSG00000007237,26040
ENSG00000007255,1927
ENSG00000007264,428
ENSG00000007306,0
ENSG00000007312,17891
ENSG00000007314,165
ENSG00000007341,2816
ENSG00000007350,16
ENSG00000007372,4
ENSG00000007376,1410
ENSG00000007384,9
ENSG00000007392,15513
ENSG00000007402,2
ENSG00000007516,18
ENSG00000007520,3394
ENSG00000007541,1109
ENSG00000007545,5928
ENSG00000007866,5
ENSG00000007908,0
ENSG00000007923,8071
ENSG00000007933,56
ENSG00000007944,42522
ENSG00000007952,2
ENSG00000007968,1942
ENSG00000008018,57689
ENSG00000008056,35
ENSG00000008083,17330
ENSG00000008086,761
ENSG00000008118,49
ENSG00000008128,1509
ENSG00000008130,16136
ENSG00000008196,139
ENSG00000008197,0
ENSG00000008226,32
ENSG00000008256,11701
ENSG00000008277,31424
ENSG00000008282,34247
ENSG00000008283,548
ENSG00000008294,27992
ENSG00000008300,1172
ENSG00000008311,4273
ENSG00000008323,591
ENSG00000008324,16676
ENSG00000008382,1278
ENSG00000008394,15221
ENSG00000008405,3347
ENSG00000008438,0
ENSG00000008441,157
ENSG00000008513,26745
ENSG00000008516,13
ENSG00000008517,12376
ENSG00000008710,4185
ENSG00000008735,13
ENSG00000008838,12694
ENSG00000008853,9925
ENSG00000008869,34256
ENSG00000008952,22747
ENSG00000009307,182660
ENSG00000009335,35071
ENSG00000009413,46052
ENSG00000009694,9067
ENSG00000009709,0
ENSG00000009724,3
ENSG00000009765,33
ENSG00000009780,1453
ENSG00000009790,35843
ENSG00000009830,2525
ENSG00000009844,31733
ENSG00000009950,0
ENSG00000009954,31564
ENSG00000010017,12174
ENSG00000010030,2
ENSG00000010072,2771
ENSG00000010165,14790
ENSG00000010219,5284
ENSG00000010244,104640
ENSG00000010256,35672
ENSG00000010270,36426
ENSG00000010278,4488
ENSG00000010282,0
ENSG00000010292,59546
ENSG00000010295,2455
ENSG00000010310,1951
ENSG00000010318,1765
ENSG00000010319,0
ENSG00000010322,14522
ENSG00000010327,4
ENSG00000010361,1172
ENSG00000010379,263
ENSG00000010404,55497
ENSG00000010438,0
ENSG00000010539,2451
ENSG00000010610,123
ENSG00000010626,1085
ENSG00000010671,24916
ENSG00000010704,2047
ENSG00000010803,11039
ENSG00000010810,67960
ENSG00000010818,18971
ENSG00000010932,0
ENSG00000011007,14313
ENSG00000011009,5534
ENSG00000011021,7492
ENSG00000011028,53
ENSG00000011052,87369
ENSG00000011083,1
ENSG00000011105,404
ENSG00000011114,15122
ENSG00000011132,1504
ENSG00000011143,2706
ENSG00000011198,5727
ENSG00000011201,3165
ENSG00000011243,5164
ENSG00000011258,15191
ENSG00000011260,19198
ENSG00000011275,14928
ENSG00000011295,2469
ENSG00000011304,24025
ENSG00000011332,154
ENSG00000011347,0
ENSG00000011376,15521
ENSG00000011405,30037
ENSG00000011422,761
ENSG00000011426,9050
ENSG00000011451,1273
ENSG00000011454,20478
ENSG00000011465,0
ENSG00000011478,2892
ENSG00000011485,26502
ENSG00000011523,5192
ENSG00000011566,301
ENSG00000011590,3687
ENSG00000011600,0
ENSG00000011638,3247
ENSG00000011677,19
ENSG00000012048,25352
ENSG00000012061,8759
ENSG00000012124,57572
ENSG00000012174,7895
ENSG00000012211,1257
ENSG00000012223,2
ENSG00000012232,6741
ENSG00000012504,15
ENSG00000012660,81743
ENSG00000012779,129
ENSG00000012817,0
ENSG00000012822,13414
ENSG00000012963,46630
ENSG00000012983,11917
ENSG00000013016,3292
ENSG00000013275,7330
ENSG00000013288,3833
ENSG00000013293,0
ENSG00000013297,2
ENSG00000013306,8958
ENSG00000013364,11911
ENSG00000013374,23370
ENSG00000013375,13988
ENSG00000013392,2668
ENSG00000013441,70523
ENSG00000013503,5173
ENSG00000013523,11193
ENSG00000013561,9382
ENSG00000013563,1317
ENSG00000013573,9026
ENSG00000013583,0
ENSG00000013588,17
ENSG00000013619,17
ENSG00000013725,128
ENSG00000013810,9099
ENSG00000014123,21944
ENSG00000014138,20770
ENSG00000014164,761
ENSG00000014216,12679
ENSG00000014257,130
ENSG00000014641,124137
ENSG00000014824,28771
ENSG00000014914,121
ENSG00000014919,14399
ENSG00000015133,15753
ENSG00000015153,7735
ENSG00000015171,13901
ENSG00000015285,1694
ENSG00000015413,0
ENSG00000015475,21975
ENSG00000015479,152718
ENSG00000015520,468
ENSG00000015532,5399
ENSG00000015568,2268
ENSG00000015592,608
ENSG00000015676,18819
ENSG00000016082,0
ENSG00000016391,4290
ENSG00000016402,58
ENSG00000016490,0
ENSG00000016602,0
ENSG00000016864,10946
ENSG00000017260,56349
ENSG00000017373,128
ENSG00000017427,4007
ENSG00000017483,9600
ENSG00000017621,104
ENSG00000017797,19843
ENSG00000018189,2754
ENSG00000018236,12
ENSG00000018280,47
ENSG00000018408,4430
ENSG00000018510,24931
ENSG00000018610,5465
ENSG00000018625,30
ENSG00000018699,13930
ENSG00000018869,139
ENSG00000019102,33
ENSG00000019144,37
ENSG00000019169,43
ENSG00000019186,0
ENSG00000019485,82
ENSG00000019505,1
ENSG00000019549,0
ENSG00000019582,167222
ENSG00000019991,8
ENSG00000019995,8723
ENSG00000020129,1816
ENSG00000020181,21
ENSG00000020256,4484
ENSG00000020426,7170
ENSG00000020577,160
ENSG00000020633,11415
ENSG00000020922,14589
ENSG00000021300,517
ENSG00000021355,787
ENSG00000021461,13
ENSG00000021488,5
ENSG00000021574,8092
ENSG00000021645,297
ENSG00000021762,2
ENSG00000021776,33638
ENSG00000021826,1991
ENSG00000021852,0
ENSG00000022267,32
ENSG00000022277,20479
ENSG00000022355,0
ENSG00000022556,716
ENSG00000022567,926
ENSG00000022840,15812
ENSG00000022976,2550
ENSG00000023041,12044
ENSG00000023171,18664
ENSG00000023191,7051
ENSG00000023228,42764
ENSG00000023287,10949
ENSG00000023318,8470
ENSG00000023330,26449
ENSG00000023445,335440
ENSG00000023516,70120
ENSG00000023572,2344
ENSG00000023608,9318
ENSG00000023697,11142
ENSG00000023734,30568
ENSG00000023839,690
ENSG00000023892,12246
ENSG00000023902,14467
ENSG00000023909,6877
ENSG00000024048,26606
ENSG00000024422,2
ENSG00000024526,16090
ENSG00000024862,7510
ENSG00000025039,6573
ENSG00000025156,10256
ENSG00000025293,17284
ENSG00000025423,210
ENSG00000025434,879
ENSG00000025708,3999
ENSG00000025770,7192
ENSG00000025772,10613
ENSG00000025796,21549
ENSG00000025800,24091
ENSG00000026025,46851
ENSG00000026103,57247
ENSG00000026297,37935
ENSG00000026508,45255
ENSG00000026559,0
ENSG00000026652,1402
ENSG00000026751,98580
ENSG00000026950,23927
ENSG00000027001,8746
ENSG00000027075,47600
ENSG00000027644,10
ENSG00000027697,93620
ENSG00000027847,1516
ENSG00000027869,1526
ENSG00000028116,19986
ENSG00000028137,28476
ENSG00000028203,44574
ENSG00000028277,12055
ENSG00000028310,3946
ENSG00000028528,36881
ENSG00000028839,6947
ENSG00000029153,28256
ENSG00000029363,87310
ENSG00000029364,61948
ENSG00000029534,686
ENSG00000029559,0
ENSG00000029639,10014
ENSG00000029725,40665
ENSG00000029993,9823
ENSG00000030066,46230
ENSG00000030110,5631
ENSG00000030304,4
ENSG00000030419,296659
ENSG00000030582,9477
ENSG00000031003,18137
ENSG00000031081,20154
ENSG00000031544,0
ENSG00000031691,6622
ENSG00000031698,23806
ENSG00000031823,10234
ENSG00000032219,12690
ENSG00000032389,11554
ENSG00000032444,4226
ENSG00000032742,1497
ENSG00000033011,4127
ENSG00000033030,11307
ENSG00000033050,18990
ENSG00000033100,4583
ENSG00000033122,22
ENSG00000033170,7847
ENSG00000033178,41672
ENSG00000033327,263
ENSG00000033627,18311
ENSG00000033800,28279
ENSG00000033867,32352
ENSG00000034053,12
ENSG00000034063,5562
ENSG00000034152,4119
ENSG00000034239,0
ENSG00000034510,88944
ENSG00000034533,3418
ENSG00000034677,90786
ENSG00000034693,16051
ENSG00000034713,16729
ENSG00000034971,10
ENSG00000035115,5029
ENSG00000035141,25127
ENSG00000035403,11792
ENSG00000035499,24127
ENSG00000035664,1185
ENSG00000035681,10684
ENSG00000035687,21650
ENSG00000035720,2446
ENSG00000035862,2
ENSG00000035928,14543
ENSG00000036054,12249
ENSG00000036257,22401
ENSG00000036448,112
ENSG00000036473,2
ENSG00000036530,17
ENSG00000036549,16478
ENSG00000036565,0
ENSG00000036672,12
ENSG00000036828,83
ENSG00000037042,2671
ENSG00000037280,20
ENSG00000037474,33389
ENSG00000037637,12475
ENSG00000037749,12181
ENSG00000037757,7509
ENSG00000037897,2816
ENSG00000037965,0
ENSG00000038002,4877
ENSG00000038210,29716
ENSG00000038219,30881
ENSG00000038274,29397
ENSG00000038295,397
ENSG00000038358,9857
ENSG00000038382,37455
ENSG00000038427,1090
ENSG00000038532,10008
ENSG00000038945,145
ENSG00000039068,839
